item_id,title,sold_price_usd,bids,ended_at,seller_id,category,keyword
268077402,Vintage Pink Depression Glass Tableware Set Art Deco Bowls Tumbler Serving Bowl,8.5,1,2026-06-28T14:10:00,19,Tableware and Kitchenware > Dinnerware > Bowls,depression glass
268657477,Vintage Depression Glass Tableware Set Pink Amber Floral Etched Pieces,9.99,2,2026-06-28T15:06:34,5,Tableware and Kitchenware > Dinnerware > Plates,depression glass
268099695,Vintage Uranium Glowing Butter Dish Rectangular Ribbed Pattern Depression Glass,53.99,11,2026-06-28T18:04:00,134,Glass > Vintage Glass,depression glass
268267123,Vintage Pink Depression Glass Toothpick Holder Owl Figure Heart Set,38.0,9,2026-06-28T18:09:00,5,Tableware and Kitchenware > Glassware,depression glass
268322925,Vintage Macbeth Evans Depression Glass Oval Platter,8.99,2,2026-06-28T18:10:00,148,Collectibles,depression glass
268070115,Pair Of Cambridge Depression Glass Uranium/Vaseline Candlesticks Glow Under UV,168.69,27,2026-06-28T18:13:00,171,Glass,depression glass
268301086,Vintage Uranium Depression Glass Set Green Serving Plate & 2 Sherbet Cups,19.99,1,2026-06-28T18:37:00,8,Tableware and Kitchenware > Dinnerware > Plates,depression glass
268071365,Vintage Federal Glass Serving Bowl Patrician Spoke Amber Yellow Depression 10”,6.99,1,2026-06-28T18:43:00,171,Glass > Depression Glass,depression glass
268263107,Uranium Depression Glass Green 2 Piece Set Tray and Bowl UV Reactive Vintage,28.0,5,2026-06-28T18:44:00,87,Glass > Depression Glass,depression glass
268372515,Green Depression Glass Floral Pattern Mid-Century Modern Salad Bowl,21.0,4,2026-06-28T18:44:00,132,Glass > Depression Glass,depression glass
268094171,Vintage Yellow Depression Glass Octagonal Plates Floral Etched Set of 2,9.99,1,2026-06-28T19:03:00,33,Tableware and Kitchenware > Dinnerware,depression glass
268288524,Grab Bag Vintage Amber Yellow Depression Glass Madrid Bowls Serving Bowls,21.0,3,2026-06-28T19:13:00,102,Glass > Depression Glass,depression glass
268401767,Depression Glass Pink Bowls 5 Piece Lot Ribbed Footed Starburst Vintage,14.99,2,2026-06-28T19:27:00,126,Glass > Depression Glass,depression glass
